,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,y
1034,8.6,62.01397323608398,0.1679225787362202,383.38644117612864,18.18311262130737,1.9467447624602447,1554.4387607156782,44.340799481068714,0.5770491296608321,1.8987933914442432,102.81279492360876,1.031150122864273,8.3
948,8.6,67.85579681396484,-0.014848827868947896,372.4291926988657,21.94579029083252,1.8514178511692416,1626.5206871489286,42.38451236794886,0.5277000808662083,2.0106592866095343,102.89697472905641,1.0545557182511176,9.0
3,8.2,64.73197937011719,0.2775722210852957,398.7081976908997,15.548292636871338,2.0231104646402143,1588.2856568672062,44.23524359559393,0.7403299184398209,2.0675542425069318,108.28514250022623,1.0407503831652898,8.8
338,9.1,62.10834884643555,0.4421172870555331,392.9162357334298,16.050611019134518,2.1748074131981183,1542.7321795967428,41.69359304243219,1.2251730158406404,2.2645026957877485,103.44131395015438,1.0473075121857494,9.2
137,8.9,63.59003829956055,0.6528920719465615,387.3985036901545,14.548386573791506,1.8888748339512325,1566.2295839101514,43.68079756681928,0.6512898628878449,2.3175112943673866,105.19478741824905,1.04022775956274,8.5
1075,8.5,83.97509002685547,-0.3483652259857196,376.2514177564173,19.538432121276852,1.8873790790487353,1497.835975478047,44.58309624824791,0.5791513283787068,1.9218611360631557,102.79181836958674,1.0499831011616847,8.3
111,9.1,66.31748199462889,0.08301168667365436,393.3570641544698,18.420054912567142,1.9254068992865738,1554.8097074558825,43.61353854322396,0.6145704568875142,2.2988117850526484,105.50317652712505,1.0457678773512928,7.9
1243,8.7,56.3797721862793,0.9226559133399655,379.5754879329809,17.05051612854004,1.9695891250101083,1569.9615160536264,41.84169155721078,0.6831579961668983,2.1133265204188856,103.46106236513451,1.0252314656795287,9.3
348,8.7,65.31710815429689,0.02399862976282215,377.1715686748647,15.112312316894533,2.0719898986052145,1585.6120709402944,41.90914651563468,1.3882545386497864,2.3117546775336297,104.40836331446265,1.047832314574208,8.7
860,10.8,81.36088562011719,-0.1863971536429664,386.0864410005776,13.330491065979006,1.9079201944465511,1524.1100544599026,45.16855552228065,0.6451092252843125,2.0657207943747826,103.21329929513365,1.047771667194611,7.8
272,10.0,65.16610717773439,0.07172924447690215,384.97948281287313,12.098380088806152,2.1506692000749315,1592.5736065780713,42.77293123465856,1.0721040347150161,2.4040805048378657,107.68265630025492,1.0537417709158512,8.7
273,8.7,61.098533630371094,0.4644997448680532,376.41525720403325,8.752725601196289,2.155325086383676,1534.5115972825886,42.69189559246259,1.0988445991800602,2.3305102321606417,109.09405270495355,1.0542152384570669,9.2
345,9.3,65.16610717773439,-0.408028770953495,374.8311496966806,14.188227653503418,2.175766091846583,1563.5613002202786,43.673400147646895,1.1782511713814203,2.353883468001765,103.72612449557761,1.0521861447904597,9.7
880,8.6,97.84825134277344,0.16868358106975564,375.53449572418816,15.71415090560913,1.9130585235925657,1496.7899465892456,45.29227198901494,0.6513372618754809,2.0342761802402616,103.18206967513515,1.0494782000934764,8.6
389,8.5,64.24123382568361,-0.0712609673314468,398.92845236479286,14.496257781982422,1.865387400600216,1586.4061626759878,41.345465473083635,0.8879340665970599,2.366585345907368,104.25279929199765,1.047970529438692,8.4
244,8.9,60.84371948242188,-0.279361652659784,379.50813311772765,13.681167602539062,2.135435118917739,1498.4593447611255,43.748083158346866,0.8507564818914517,2.3733424569692407,106.88137296138494,1.0531274360371683,8.8
541,7.7,64.42997741699219,0.6827295248986673,390.53989904035143,9.619940757751463,2.4877700900604927,1573.2829094879917,46.61223024946468,0.9960964153505768,2.1096711685865763,104.96664670697214,1.0492065759913172,9.2
301,8.0,61.71197128295898,-0.20217499036279415,377.89038379784785,13.624302864074707,2.2016822470992,1537.724994067399,44.849237594154495,0.7516088296785133,2.3450161038152793,115.10493056847395,1.0522256370474217,7.6
827,7.6,93.45035552978516,-0.06537799731195354,380.9938590117707,16.28755521774292,1.9935355152225949,1508.889871923035,46.12697177625569,0.5125349768694221,2.0002963996637675,102.84998838405514,1.0416476609455445,7.5
889,8.1,59.8810920715332,0.16451069505991853,391.8958263564093,15.571984767913818,1.9168713869529959,1501.1924698136997,45.18778143049957,0.6556616166944194,2.0384239590463133,102.65388563875466,1.0344399233343164,7.7
1164,8.6,61.22121810913086,-0.2521862727173251,378.5954256340701,18.239977359771732,1.9215131394759355,1495.3374746615696,41.91042409169774,0.43887878380546697,1.926498442272332,102.95325633695543,1.0397903119683318,8.4
1157,7.8,59.53190231323242,-0.17285353529552294,377.6326463432226,17.884563446044922,1.8936134135093892,1466.4499989749306,44.01999785020733,0.6176735436175295,1.8462801329208665,104.01027144205908,1.0443161290649399,8.6
801,8.4,74.61306762695312,0.799873927932239,386.0625037751504,11.529714584350586,1.9470641246520577,1566.892630184759,44.854373685531684,0.8162090538639429,1.874077968363144,103.09466971046619,1.0308496798226725,8.6
865,9.0,63.19366073608398,0.16635877621634065,377.3996800498948,15.733107566833494,1.9136180058232282,1513.5806555334295,45.30852042896904,0.6454752265617737,2.10539839974828,102.82985002446146,1.0508379314023102,7.9
998,6.7,91.97811126708984,-0.1097898085730476,379.88291845158966,18.26841163635254,2.1090849044060134,1531.1333129412576,43.270224970752146,1.204334918408166,1.9002348215269207,104.38964279869488,1.0451803899674548,7.5
529,8.1,68.70517730712889,-0.14518315009664642,394.1669425678004,15.62411117553711,1.9050923721057127,1485.4752227951044,44.88692051207625,0.5787186811820921,2.160283375033313,109.80587159636187,1.0516163800659823,8.3
180,9.1,64.77916717529297,-0.30551765385421115,382.1730083011502,15.808927536010742,2.026968066079959,1577.700964814749,41.333617276239885,1.0037233165089954,2.435053543278748,106.10668366939629,1.0473269006426784,8.3
1094,7.8,84.88108825683594,-0.3194756254448176,385.66138618024246,18.57643842697144,1.955876833128413,1516.934662355265,44.739142814157674,0.5441780026022033,1.9209977860641885,103.73441272763365,1.0472129186605277,8.1
483,8.0,64.68479156494139,0.03925358607198079,381.3113481699782,15.43929672241211,2.11564909303379,1576.0631175728024,41.6978027106428,0.8120422539258676,2.286759452847237,103.9065565417335,1.035383710385383,8.1
672,7.5,71.6496810913086,-0.6272045064955738,378.5550018789468,19.76589918136597,1.8493118388738587,1487.6012055611352,47.50759578583319,0.562109996445579,2.0328455948317217,104.09196278524936,1.050745764564351,8.2
442,8.8,63.96753692626953,0.15427473967742336,376.32765742191964,14.548383712768555,2.0114408674924267,1510.3645383529972,42.29696672964844,1.368768587328112,2.332282398361893,105.27969674521195,1.0481971432965629,8.9
398,7.8,77.99169158935547,0.18038750173361745,380.3502585899738,14.92275619506836,2.0242845691905864,1549.7059615776168,43.450586788935226,1.069707463722351,2.3153342340068983,104.18216811325476,1.0485395495866885,7.7
575,7.9,62.91997528076172,-0.2466277517211255,380.66389539060714,15.273436069488525,2.114538813009925,1552.4536844491834,46.302855285974225,0.6325232988265951,2.0812968526666964,106.17301507542895,1.0474640197104192,8.4
982,8.5,83.49376678466797,-0.18188459157054085,383.66971471058645,15.49616241455078,2.068179321231708,1571.9070593302304,44.70275391411171,1.178009667110103,1.9548615289671487,102.84308509549804,1.0472955301717128,8.1
973,7.7,90.08116912841795,0.15490370961348832,383.14859476996725,18.273150920867923,2.0023005702758523,1558.6504427674029,45.31204794671521,0.5269440603320699,1.8972737376090538,102.79999652277183,1.0490791616643784,8.1
406,7.0,66.14760589599611,-0.09030579334048557,376.5306328555988,16.15960693359375,1.9311821677955647,1537.3731604968432,44.249738391365405,0.7286536298602864,1.99281779808919,106.08182473286915,1.052267540995415,8.5
878,7.4,60.44734191894531,0.4804859939576133,381.4762128049556,18.216285705566406,1.9137015095407377,1495.9137901995016,45.241605183704024,0.6546737333058718,1.9823923958734952,102.48698026552016,1.048146575725486,7.8
363,9.0,78.20875549316406,0.4984092329724005,373.06417904560607,9.885320663452148,1.9030887365565603,1549.2715765873004,41.7654326837879,0.8235954464818159,2.2055340524617426,104.97645850829784,1.0287711726817967,8.5
902,7.6,62.71234893798828,-0.19804514901830025,383.89629038029335,17.391715049743652,1.7947398419257896,1496.1922426579058,44.803484394570674,0.3799936606439872,1.9589456246027712,103.23311638206238,1.0444595443200746,7.8
1247,9.6,57.38014602661133,0.19040788174765624,385.29328096689034,18.543267726898197,1.8908162140094917,1535.2257681537849,44.28529398347595,0.566436057339655,1.9097106841111944,103.4143044821156,1.0369943116645697,9.6
80,7.8,76.25518798828125,0.05986825035300454,392.5375207691223,14.472561359405518,2.00038913950228,1549.1802631987678,45.49864631415387,0.6299086392352307,2.1331532532463684,103.06321351175319,1.0512470799557214,8.5
895,8.2,62.99547576904297,-0.2757631625012559,388.02155489134964,19.31096744537353,1.8853375675368083,1501.6050996361587,46.02896808655893,0.4813095535321337,1.9673765493255209,102.76015745095005,1.044455087855107,7.8
927,8.7,62.30653381347656,0.3440495358796811,379.08705528295167,15.974789142608644,1.86836974352836,1575.6878471878306,41.714544556789065,0.6022339481377458,2.038495179153518,103.24675214449306,1.0505892924549545,9.0
387,8.7,64.52435302734375,0.09001051578876555,381.66814370646813,14.880107879638672,1.8816620437229097,1590.992778412971,42.35935489115795,0.8268404383634106,2.4191229727448724,103.96681818652443,1.048936898383866,8.6
19,8.1,72.22537231445312,0.2796308407288224,400.7368175394676,14.344614028930664,1.990364423280626,1561.160672606076,46.1031509300704,0.6473405841320986,2.1107331799860605,108.72993187692836,1.0517435094599117,7.5
1166,8.5,57.15364837646485,-0.04270275086930858,373.7008517216929,22.78457355499268,2.02327294156535,1497.538413251311,44.41222914340176,0.5263713800749447,1.8805758560006955,102.58631871436121,1.0348556738602082,7.9
1221,7.8,84.26765441894531,-0.28676889132891803,381.17014448740633,16.969958305358887,1.8959275669102635,1511.0630445697273,44.625669941379655,0.6337464770055654,2.0172845075020613,105.13685042009695,1.0413081586219657,8.9
267,8.4,66.64779663085939,-0.218313968166365,388.6521370878744,13.47265625,2.48686221034168,1528.846728210862,43.266130506670635,1.592038162947354,2.3377819483439493,108.66721752855305,1.0530671065153758,10.0
1039,8.5,61.54209518432617,-0.10696465054533932,379.17660028456726,19.88910961151123,1.9501149805059053,1576.2555312989496,44.242935479281684,0.4501965901775043,1.8793309814325327,103.24937965776172,1.041721232662587,8.8
570,9.3,60.739906311035156,0.3888276592466043,387.33355165304766,12.804475784301758,2.0286743946304524,1569.113553298553,46.27972287206784,0.5549144952741457,2.069504780661301,105.20473097609042,1.0491016654433667,9.1
765,9.0,65.93997955322266,0.3138381496043672,374.7030206028051,15.519859313964846,2.00448806218089,1552.3534011701706,44.596958101233156,0.9477468222558252,1.8852699852571608,103.83595128418979,1.0432885059121964,9.0
1222,8.9,59.35258865356445,0.06915602614413807,380.4380675776497,17.31589651107788,1.895540558700359,1567.9913072849715,44.626914087936335,0.6350830989738424,1.9900700974490173,104.85332956902752,1.0420388244855536,7.5
276,8.2,65.02454376220703,-0.3917388040753991,384.87363520770276,16.368120193481445,2.087907735576223,1489.5525026569394,44.52977692079283,0.7027389482660936,2.322585444377876,108.7020330933558,1.0570551057495954,7.7
600,7.5,82.45565032958984,-0.41814083403427066,392.99438497317846,16.045872688293453,1.9795857880951269,1552.3377376147241,46.447125156953184,0.5071346427135186,2.075707551803454,106.26854389532056,1.0527027687295736,8.0
676,7.6,77.67081451416016,-0.6456379942528188,390.4487134944114,18.187849044799805,1.791714924431423,1502.1774113088184,45.58652072505058,0.5236331971022302,2.047658664811406,105.50080903467371,1.0533533207701506,7.4
367,7.6,70.36618041992189,-0.15924554074961475,377.10613563720153,16.62875747680664,1.944371713812806,1568.3407514137964,42.609864955243,0.9147866680985832,2.40883691857121,104.18953877371716,1.046540122552702,8.0
413,7.9,61.83465576171875,-0.539032551490644,377.85805500865035,15.164440155029295,1.9032686843388256,1499.0260863824433,44.15742838303921,0.7293348554610033,2.3364835547846745,106.688195723689,1.0498548581192093,7.7
93,8.2,73.09362030029297,-0.3240234396447002,387.56248549404535,17.562318325042725,1.9930831251284071,1529.4558344282855,44.46402948461281,0.5991612612485719,2.224554417098015,104.14824349076493,1.0469256389778596,8.1
405,7.6,71.54586791992188,-0.39575528251778097,377.39074271005484,15.19287395477295,1.9533069471438007,1585.7260155332322,43.14268568947812,0.8096991686047085,2.30844523414856,105.49739636274825,1.0412962271032844,7.0
1178,8.7,62.58966445922852,-0.2401185619739694,380.3677809412573,16.225950241088867,1.9838360736783096,1520.391066502577,45.70062374731451,0.5046387630767504,2.0662301555291416,103.23274917450615,1.0513251517604216,7.1
299,7.2,62.30653381347656,0.038478141147432414,389.08202852431947,13.24519157409668,2.218534290950517,1479.3839122014497,44.75944255561232,0.8524341028061821,2.4079996566601243,117.62644582593181,1.0534470464920185,7.6
322,8.5,66.89317321777344,0.2894390159068677,386.9404296540583,13.216757774353027,2.213049839456465,1595.9378845876356,41.01639748413418,2.0058857286824794,2.24440385288782,107.65943148127012,1.0486516626479552,9.4
872,8.1,89.67534637451172,-0.016898609087818626,371.6589250587383,17.116860389709473,1.9149083295988771,1498.6591946873498,45.30141940744468,0.6485369959424964,2.0453933943719362,104.2571529824239,1.052064350579225,8.7
411,6.8,82.3990249633789,-0.3656486246404785,380.3572359135534,15.562508583068848,1.9001450085762657,1500.7336547312625,46.51734090034299,0.5853735407918406,2.308874629283881,106.62935731382862,1.0507125254368457,7.3
130,8.8,74.97169494628906,-0.023438533075378274,380.93444168087456,17.112122058868408,2.159171940045609,1557.4350238171635,41.8916483075648,1.0035190154765783,2.2688747216545915,104.71416928033405,1.0483435379620154,9.6
977,8.7,85.63609313964844,-0.5961987620456857,387.6037094005164,17.135818481445312,1.7076233000164345,1549.1122953177628,36.47999443408995,0.8213645072800728,1.9056919639435184,103.41704101119764,1.0493431417888897,8.1
440,9.0,64.46772766113281,0.17857584290543727,375.2267337889357,14.728460311889648,2.1463315255052287,1553.3947359850354,41.66778994009986,1.934973354547349,2.286582302627977,105.58096510126578,1.048033451033781,8.7
751,7.7,72.59343719482422,-0.0602637077205232,386.6447393753345,15.18339490890503,1.9631183511683656,1449.1195740677865,47.1666723483325,0.5071183934578527,1.9130567135887084,103.10643433697055,1.0507653736987663,8.8
508,6.9,72.77275085449219,-0.7587397603757271,388.1157917572087,16.709319114685062,1.8221188150253864,1547.1738690010525,47.37811685619049,0.5538875087346672,2.3290797655510045,110.6450820704402,1.0484452175499872,6.9
1225,8.3,60.25859069824219,0.5340402294526245,384.04761813284784,15.7094144821167,1.9579266746093942,1598.000795113936,45.04436845606008,0.5845744833680939,1.9981924602966157,103.03357745778678,1.033513599485313,9.4
644,7.9,65.53417205810547,-0.5002022385440213,380.8986722231605,18.045685291290287,1.8636247544331588,1547.6768480143796,45.31400858933636,0.5076699059408311,2.07494405877938,107.4861865284544,1.048249864620405,7.5
703,8.0,64.42997741699219,-0.4453258339468108,390.786537216965,17.078951835632324,2.020926424674168,1549.0890734513073,44.15762115867335,0.5226961044950716,1.99915207696757,104.18160292905122,1.0425065502105568,8.0
126,7.8,58.8618392944336,0.4820575511749946,388.69215258387817,14.20244598388672,2.051064065056788,1536.550159032187,41.083019050491636,0.9848657385266404,2.2617079777356284,103.2233094182487,1.0288704562745503,8.9
79,7.5,67.37448883056639,0.2569355259621153,384.3222649825638,19.244622230529785,1.9917438194041908,1541.800463737857,42.65670545034607,0.8274000396410968,2.1532162209664047,104.462665429332,1.0492558796195248,7.8
829,8.6,85.3340835571289,-0.028691805375852607,382.9408199361866,13.70012378692627,1.9766782208942275,1511.8650413276669,45.678622936156756,0.5930665766904738,2.0676797971982794,103.50530996791224,1.0474127755276557,7.7
844,8.7,75.80218505859375,0.3954967538488823,378.1527499007895,16.330206871032715,1.9100722376860981,1541.521073116658,45.00066585094876,0.6620471809624946,2.005585699968891,103.14080312655688,1.0459883566424313,8.5
653,7.7,71.05512237548828,-0.6037262114891839,374.7903082112985,18.874990940093998,1.908954060805758,1547.0108174401705,46.924707437794524,0.5491803657769726,2.0331316783521287,104.14947709757851,1.0510111581791914,7.1
449,8.7,87.4480972290039,0.18965647781697006,374.6378745599589,14.31144094467163,2.0660658617536853,1473.4595380625794,39.097813156046975,2.127646997676776,2.289177136770421,106.693782227821,1.0354698800511786,8.8
187,9.2,65.36429595947266,0.3318126956592521,384.9320573613524,15.226045608520508,1.8039053135484608,1598.2117969338321,41.33204203185001,0.9847816996177238,2.3579837641565047,106.96288584490621,1.044533581063529,8.3
208,8.0,70.57380676269531,0.3404965318277116,385.1140379731983,15.188137531280518,1.853398009420754,1485.2735345233073,46.164729312472495,0.7119396755124939,2.308375703395709,106.56977875467295,1.0440433107057288,8.8
992,7.2,84.91883087158203,-0.5037280335055577,383.46217780363463,16.965215682983402,2.0411908461112547,1514.4486377083015,43.460141035036486,1.2012662315218967,1.9676133215917704,104.1100494138596,1.0487132014049865,8.2
1035,8.3,59.87165451049805,0.2442831654689496,379.50459978713593,16.865699768066403,1.7609277904124412,1557.5749002546454,41.17773155432101,0.4267693489724987,1.83886782330231,102.58539689567355,1.027786630327674,8.2
410,7.6,93.56360626220705,-0.11874029298236932,383.27608743041014,13.411051750183105,1.9010032164601904,1557.6399432655217,46.86515687630766,0.556059377577239,2.3326686573661815,105.91692529750313,1.0501496379700814,6.8
1205,7.8,58.2578353881836,-0.3243826213379909,377.40101489771433,16.254386901855472,1.941607988287307,1531.8982601068387,43.39883869007044,0.7267833042028377,2.1457220054018538,104.45292535027187,1.0372492304407446,8.7
1017,8.0,61.24953079223633,0.06080100371625974,383.46369846786916,16.382332801818848,1.964522840237905,1572.5979945085949,44.68613352286546,0.727881518635249,1.9664738048548356,103.10847519459757,1.0413900670592775,7.6
115,8.0,92.61042022705078,-0.3886163437739841,391.07998103589165,14.51995086669922,2.0440427814432205,1556.0706705111554,44.12579244975,0.6627765827602377,2.287347322608809,104.30695245459628,1.0444913373177198,8.2
486,8.6,59.97546768188477,-0.7269960084066752,374.8125170318358,17.500714302062992,1.93726614443216,1457.5041640175268,42.76166161051663,0.7566285754069069,2.3073410637592304,117.9245780098628,1.0441248550424411,8.9
875,8.8,59.41865539550781,-0.14428658470873482,382.9689072816703,18.107288360595703,1.91558937905966,1488.2661916507293,45.26400041020378,0.660796866167365,1.9764913117059508,103.02388134844891,1.038132987339305,9.5
655,7.6,63.0615348815918,-0.5924955317548842,380.2530795219272,19.927021026611328,1.9104003740792892,1493.295138357083,46.933298757858104,0.5439818623659376,2.0798394978158052,105.25200881846546,1.0513634372512357,8.0
964,8.8,88.85428619384766,-0.40705328960926696,385.62542959976827,18.31580066680908,1.9619948327461971,1501.3459736982002,45.14311164765161,0.5342496444308994,1.9153096432319647,103.34594844411622,1.0513415616816186,8.5
153,9.8,64.73197937011719,0.0732479501201328,390.1983128440561,14.17875337600708,2.0003650784530063,1608.112621037084,42.10304231143124,0.8174730376440374,2.2766425877070953,103.89396422198048,1.0311694549357988,9.3
1042,9.4,63.22197341918945,0.5563701268476917,381.30811848392733,18.770734786987305,1.3756843962239658,1601.0248067140335,40.04668859105408,1.0112022202724913,1.8511330255855276,102.71319047777573,1.0354552936923431,7.8
707,7.7,65.63798522949219,-0.6232299583001593,387.17232706604784,18.931854248046875,2.0124775403128843,1553.6957021272715,44.649443178138505,0.5143584525142761,1.9868958669501695,103.29183536050186,1.045882417156217,7.1
481,9.1,65.82672882080078,-0.08600560337167258,377.3279680085059,15.515119075775145,2.2808433312787795,1556.3871901237821,40.23666421473683,0.4828804863088426,2.2952007257265654,105.75409209650023,1.038249682863295,7.6
1051,8.5,59.07890319824219,0.8703787718533176,379.4388549901128,15.747323989868164,1.703088783184568,1559.0015508270715,41.64775336221819,0.6776480941187393,1.8815161473178488,103.11113346162641,1.0166664072726654,9.9
913,8.5,61.84409713745117,0.04622353034809694,386.9008820054945,13.794902801513672,1.9417556119119093,1507.2643327477142,46.37002295726285,0.5069830158047001,2.0991722458998407,104.0972197854457,1.049753196310005,8.1
206,8.5,70.4039306640625,-0.3056881287321125,382.8064355319897,16.813574314117428,1.910365444922644,1484.7132568671645,43.11291929913872,0.7412055833460955,2.3244241300477246,106.49574738260435,1.0453283501792068,8.4
33,9.2,55.04907989501953,0.2701371823310457,398.22361856601714,15.18339729309082,1.9897416985936809,1521.7106947201348,45.873094091366845,0.6375523946809175,2.1134215748473704,111.1780925799347,1.0442971989317509,8.3
711,7.6,97.98980712890624,-0.4870882987154889,382.77228606830397,18.44848918914795,2.0288798552426925,1457.9942703549964,45.3651718417673,0.5213770883782001,2.0857088212069304,104.78322574820585,1.0524888791579503,9.1
51,9.2,78.9260025024414,0.2410210264405559,397.464540882991,15.510377883911133,1.9937954819866868,1541.9245934286275,45.61737005341878,0.6860872319113128,2.110476295050848,106.80336148761715,1.0384901979721333,8.8
15,6.8,76.06643676757812,0.14019895243459873,383.8981651376569,15.098098754882812,1.9863054744566309,1554.9000325417483,46.20949354730542,0.6215446191047292,2.1227765795294613,108.45141510552692,1.05194942226584,8.0
1266,7.9,57.90864944458008,-0.18989391496935965,386.98713703636565,17.571795463562008,1.8776792270957336,1456.1368646533713,42.598856312470105,0.4689458601928882,1.7446044325792054,103.8591989429804,1.0386090307910831,8.4
60,7.9,63.72216415405274,-0.2448160050064597,398.026662482182,15.993745803833008,1.9950214931711987,1548.9156142507254,45.7963133346126,0.6300890828421444,2.3007978817520764,104.99961589113931,1.0422055668843442,8.0
408,8.6,82.6538314819336,0.10454875604272712,382.55642171411233,16.216472625732422,1.9021072002951882,1532.646183397854,47.23178530691893,0.5393117633765242,2.2629318080412593,105.33518664280558,1.0481722847595505,7.8
324,9.0,64.09966278076172,0.1591282979980779,379.9574327043384,11.913565635681152,2.1744199626691643,1561.816456751537,38.932778123074776,2.156086164684902,2.2181441374085256,108.1397852531475,1.050149893446995,10.2
1153,9.0,70.00755310058594,-0.40031224194292175,375.80186904512055,21.39607763290405,1.9313801820263043,1493.2355376790388,44.75270063464468,0.5834711614903948,1.8527321370649483,103.63008702942707,1.0469679947476749,8.7
1280,8.8,59.70177841186523,-0.2648010247631408,397.4539518602257,19.173540115356445,1.8547491648190035,1556.5759520411725,44.02490289143159,0.4888593238181496,1.8198631896472133,104.28830616207688,1.0384164136521168,9.6
910,8.7,61.57984924316406,0.5357038308605664,359.89679495534807,10.852053165435793,1.8331818148092376,1441.3295469533996,44.677976604406574,0.499688553051896,2.0156961067558394,103.05255184080652,1.030643522541979,9.5
1024,8.6,62.99547576904297,-0.6884295180241297,378.51148309924537,20.32508659362793,2.0056909129330296,1532.0686954677606,46.3230258221078,0.7265521477239071,1.9703022461117288,103.4549330264252,1.0482733878742108,7.8
125,8.3,59.44696807861328,0.7231991359250886,391.7599663253365,16.55767297744751,2.05847499642212,1541.515400494364,41.011892153863286,0.98035664723442,2.2549562402638874,104.12328192154537,1.0286364222691091,7.8
108,7.9,63.1464729309082,-0.17944530869737216,388.2267857622136,17.126340866088867,1.9022072903881024,1559.6975996623391,47.33821430944514,0.5362450443409414,2.2747456764452902,104.75440951502527,1.0468300581626764,7.5
668,7.8,65.84561157226561,-0.6336608086027774,388.664909411769,15.69045639038086,1.806045416734308,1490.674323731639,45.498970834380295,0.5182249238493342,2.0239793424014136,104.76036835589736,1.0530891527682005,7.3
1286,7.4,67.78029632568361,-0.4110871194678298,377.03364464682363,19.855937004089355,1.9214188837565869,1557.062699875243,45.6155442009877,0.4790188037398916,1.9177647348211595,104.14821753612577,1.0492409603319146,6.4
814,9.9,55.681396484375,0.7225084573152419,387.2662202255661,12.766562938690186,1.9478256392419198,1552.9925381341684,44.888930550535946,0.8175781855572005,1.928330080302788,102.9141683659511,1.0174305585116996,9.3
558,9.8,64.17516326904297,0.21659557562082,395.4159812532268,13.188324928283693,2.075538607958714,1559.5043752067045,46.693355672781216,0.6020534876453667,2.220708644579243,104.98304312342022,1.0542470482616668,9.2
1245,8.3,56.80445861816406,0.6190035347984288,382.19269594247874,17.017345428466793,1.9665708711412384,1561.6339704182087,43.34951245392581,1.075413848193165,2.070552149000966,102.60213694318321,1.0276888914086797,9.3
29,8.6,71.91393280029297,-0.18191699684406304,383.79588086021795,15.320823669433596,1.981108797275145,1550.1872818751049,45.061471505062435,0.7734290257664719,2.0298174865424765,106.47443854739815,1.0495916711413436,8.5
798,8.2,63.77878952026367,0.7201909002452294,380.9830185197252,12.681264877319336,1.9483433332019449,1564.0626441462634,44.91534176579299,0.8185851795334813,1.8937407124941528,103.31695084124584,1.033936472261186,8.4
689,7.4,60.71159362792969,-0.4376830055189657,377.77648507266565,18.56222343444824,1.9012076875840944,1515.5771726403086,46.42365444357613,0.5268850498792093,2.110181709148054,105.42178462155995,1.0536509741829905,7.4
947,8.6,65.89279174804689,0.7174969205004493,375.00828356981356,20.784761428833008,1.8356065772466563,1626.0044354539673,40.323340535285475,0.5666977914378982,2.024613752794504,102.54856649945333,1.0542063712433392,8.7
1008,7.8,60.93809509277344,-0.3375411617304856,388.41239784401563,20.80371761322021,2.100529191450292,1543.8549345112979,42.909094120468886,1.2991212986139502,1.965444128095108,103.11975191068932,1.046071867013313,7.7
362,8.8,62.78784942626953,0.30214334570870044,384.2840098755892,15.221308708190918,2.0598864081061428,1603.1705856534973,42.00847974553592,1.2977050180742866,2.3248359585023533,104.65753469464173,1.0478557095533438,8.8
881,8.6,97.49906158447266,-0.2302132277308929,374.8730365029477,18.68543529510498,1.9129576592078887,1490.5877912300546,45.247932539950625,0.6496578282349745,2.124299534142845,103.301590860163,1.049643875908078,8.5
979,7.7,80.84182739257812,-0.3359512755979732,382.56784908514527,13.07932949066162,1.8565418644639204,1556.2797018308027,39.02438745783261,1.080179657225182,1.8545479922511712,103.05705203035808,1.047714413956914,7.7
1043,7.8,61.48546981811523,0.42573454567155705,379.6230784653797,17.140556335449222,1.3965046034418933,1586.0288297173986,39.74775680617145,1.048672909290847,1.8306385485242704,102.68882495738684,1.0329438946192466,7.7
506,7.0,70.13967895507811,-0.6630717888348017,383.7108936732328,18.2873649597168,1.899651920238798,1549.3474007824555,44.527255026747376,0.7526218652036099,2.30614192926016,105.79721306186373,1.0479463332975656,7.0
155,9.5,55.62477111816406,0.7482878789871686,393.9327475646696,11.9514741897583,1.8587020893168693,1587.1396630538825,40.7006723943241,1.0455266569609944,2.332366019467796,105.173496685525,1.0333451226860388,9.0
758,9.0,63.37297439575195,0.5353062974811201,390.0228119233152,10.97052526473999,2.0534734620116537,1547.9514371104735,41.996242689675064,1.6708968773430208,1.9487017059733769,102.52075994596771,1.042201670915644,8.9
213,7.9,77.96337890625,0.22912429973819956,391.8990779085249,15.633590698242188,1.8813010243680464,1552.4187897076172,43.19710028440718,0.7489730915711469,2.276748920151644,107.10862992720351,1.0457969983019555,7.6
112,7.9,75.29256439208984,0.09744938052493604,385.8673947328663,14.368306636810305,1.9635708938132015,1562.2125512268415,43.35861549199709,0.5921469595079829,2.303637301400283,105.49157210822436,1.043039502191706,8.4
1025,7.8,59.12609100341797,-0.2551539216150603,377.31519917115577,18.903422355651852,1.817782445090262,1531.6038691084616,42.20969584674831,0.6048759874663341,1.9836165671806687,103.0624584353214,1.0416698590953204,8.7
843,7.9,84.796142578125,-0.13355128835657235,385.7115625769586,14.008153438568115,1.9109724466397655,1495.2622677516852,44.97229806341505,0.6623377278766982,2.0201313653083006,103.08417516193857,1.0447685490143843,8.7
424,8.8,64.57154083251953,-0.04040317806992702,377.8279406231328,15.088618278503418,1.9190541112632484,1557.3212100942249,41.79840806541237,1.1316892663118774,2.3376079399192715,104.13778225664852,1.050428775444709,8.5
1074,7.8,74.1883773803711,0.10396843534464066,378.4198027926197,19.855939865112305,1.9733537022320176,1487.0170936501072,45.99455189695366,0.5265655355125652,1.9241759823075784,103.07748540804987,1.0503731879939509,8.5
